If found, please contact tlang@live.unc.edu
Firmware updated: 2023/02/27
OpenOBS SN:000

time,ambient_light,backscatter,pressure,water_temp,battery
1677519743,47,5970,9816,2138,639
1677519744,47,5968,9815,2138,639
1677519745,47,5961,9817,2138,639
1677519746,46,5968,9813,2138,639
1677519747,47,5969,9813,2137,639
1677519748,47,5967,9816,2137,639
1677519749,46,5969,9815,2137,639
1677519750,46,5966,9815,2137,639
1677519751,46,5967,9815,2136,639
1677519752,46,5969,9816,2136,639
1677519753,46,5970,9815,2136,639
1677519753,45,5972,9816,2135,639
1677519754,46,5964,9814,2135,639
1677519755,46,5965,9814,2135,639
1677519756,46,5964,9815,2135,639
1677519757,46,5964,9814,2134,639
1677519758,46,5965,9814,2134,639
1677519759,46,5972,9815,2134,639
1677519760,50,5967,9816,2134,639
1677519761,51,5968,9815,2133,639
1677519762,29,5969,9817,2133,639
1677519763,27,5966,9817,2133,639
1677519764,26,5975,9815,2133,639
1677519765,25,5975,9813,2132,639
1677519766,24,5992,9815,2132,639
1677519767,26,5971,9816,2132,639
1677519768,48,5973,9817,2131,639
1677519769,52,5972,9816,2131,639
1677519770,52,5964,9816,2131,639
1677519771,51,5971,9815,2130,639
1677519772,51,5977,9815,2130,639
1677519773,51,5968,9815,2130,639
1677519774,51,5970,9815,2130,639
1677519775,52,5971,9814,2129,639
1677519775,52,5967,9814,2129,639
1677519776,51,5971,9813,2129,639
1677519777,52,5964,9815,2128,639
1677519778,51,5970,9816,2128,639
1677519779,50,5969,9815,2128,639
1677519780,50,5976,9814,2127,639
1677519781,51,5971,9815,2127,639
1677519782,51,5969,9814,2127,639
1677519783,51,5967,9815,2127,639
1677519784,50,5968,9814,2127,639
1677519785,51,5969,9817,2126,639
1677519786,50,5967,9816,2126,639
1677519787,50,5966,9815,2126,639
1677519788,51,5967,9814,2125,639
1677519789,50,5972,9814,2125,639
1677519790,51,5966,9815,2125,639
1677519791,50,5963,9815,2124,639
1677519792,50,5965,9815,2124,639
1677519793,50,5972,9814,2124,639
1677519794,50,5972,9813,2124,639
1677519795,50,5966,9815,2123,639
1677519796,49,5972,9815,2123,639
1677519797,50,5964,9814,2123,639
1677519797,50,5968,9817,2123,639
1677519798,49,5966,9816,2122,639
1677519799,50,5966,9816,2122,639
1677519800,50,5965,9814,2122,639
1677519801,49,5967,9816,2122,639
1677519802,49,5966,9816,2121,639
1677519803,51,5968,9814,2121,639
1677519804,50,5967,9814,2121,639
1677519805,33,5963,9814,2120,639
1677519806,30,5960,9815,2120,639
1677519807,29,5976,9815,2120,639
1677519808,26,5968,9815,2120,639
1677519809,29,5956,9816,2120,639
1677519810,38,5973,9815,2119,639
1677519811,51,5967,9815,2119,639
1677519812,58,5962,9814,2119,639
1677519813,59,5969,9815,2119,639
1677519814,58,5961,9813,2118,639
1677519815,57,5966,9815,2118,639
1677519816,57,5972,9814,2118,639
1677519817,58,5965,9814,2118,639
1677519818,58,5960,9813,2117,639
1677519818,58,5965,9814,2117,639
1677519819,58,5961,9813,2117,639
1677519820,58,5970,9814,2117,639
1677519821,58,5958,9815,2116,639
1677519822,58,5964,9814,2116,639
1677519823,58,5962,9814,2115,639
1677519824,57,5958,9815,2115,639
1677519825,58,5962,9816,2115,639
1677519826,57,5961,9813,2115,639
1677519827,57,5964,9815,2115,639
1677519828,57,5957,9815,2114,639
1677519829,57,5966,9815,2114,639
1677519830,57,5964,9814,2114,639
1677519831,57,5962,9817,2114,639
1677519832,57,5963,9814,2114,639
1677519833,56,5956,9814,2113,639
1677519834,57,5962,9815,2113,639
1677519835,56,5960,9814,2113,639
1677519836,57,5961,9814,2112,639
1677519837,56,5962,9813,2112,639
1677519838,57,5962,9814,2112,639
1677519839,56,5961,9815,2112,639
1677519840,57,5958,9815,2111,639
1677519840,57,5966,9815,2111,639
1677519841,57,5963,9815,2111,639
1677519842,57,5963,9815,2111,639
1677519843,57,5972,9814,2110,639
1677519844,59,5965,9813,2110,639
1677519845,55,5963,9815,2110,639
1677519846,37,5962,9816,2110,639
1677519847,28,5945,9816,2110,639
1677519848,28,5955,9816,2110,639
1677519849,27,5954,9815,2109,639
1677519850,24,5945,9814,2109,639
1677519851,8,6646,9816,2109,639
1677519852,368,6453,9815,2109,639
1677519853,351,5712,9813,2108,639
1677519854,47,7116,9815,2108,639
1677519855,57,3329,9839,2106,639
1677519856,57,3328,9848,2104,639
1677519857,57,3330,9851,2102,639
1677519858,57,3329,9851,2101,639
1677519859,57,3332,9849,2099,639
1677519860,55,3342,9850,2097,639
1677519861,55,3338,9851,2095,639
1677519862,55,3334,9849,2093,639
1677519862,56,3330,9849,2091,639
1677519863,56,3335,9850,2089,639
1677519864,56,3335,9850,2086,639
1677519865,55,3340,9849,2084,639
1677519866,57,3339,9850,2081,639
1677519867,56,3340,9850,2079,639
1677519868,56,3342,9851,2076,639
1677519869,57,3338,9849,2073,639
1677519870,56,3339,9849,2071,639
1677519871,55,3337,9849,2068,639
1677519872,56,3334,9850,2065,639
1677519873,56,3342,9849,2062,639
1677519874,55,3335,9848,2059,639
1677519875,57,3338,9849,2056,639
1677519876,56,3339,9847,2052,639
1677519877,56,3339,9849,2046,639
1677519878,55,3343,9843,2041,639
1677519879,56,3340,9848,2036,639
1677519880,55,3339,9846,2029,639
1677519881,56,3339,9846,2025,639
1677519882,57,3345,9846,2020,639
1677519883,58,3341,9847,2014,639
1677519884,58,3348,9846,2009,639
1677519884,58,3346,9848,2004,639
1677519885,59,3339,9846,2000,639
1677519886,60,3343,9847,1995,639
1677519887,65,3361,9826,1991,639
1677519888,519,4568,9811,1986,639
1677519889,83,4934,9813,1984,639
1677519890,37,5704,9814,1985,639
1677519891,42,5526,9813,1986,639
1677519892,47,5496,9814,1987,639
1677519893,147,5484,9812,1989,639
1677519894,158,5476,9814,1990,639
1677519895,153,5470,9814,1990,639
1677519896,157,5469,9813,1991,639
1677519897,157,5466,9814,1991,639
1677519898,156,5464,9816,1992,639
1677519899,156,5458,9814,1992,639
1677519900,157,5456,9813,1992,639
1677519901,155,5451,9814,1992,639
1677519902,156,5447,9813,1992,639
1677519903,155,5454,9812,1992,639
1677519904,154,5446,9815,1992,639
1677519905,154,5438,9815,1992,639
1677519906,153,5447,9815,1991,639
1677519906,152,5440,9815,1991,639
1677519907,152,5440,9814,1991,639
1677519908,152,5434,9817,1991,639
1677519909,152,5441,9813,1990,639
1677519910,152,5442,9813,1990,639
1677519911,151,5437,9814,1989,639
1677519912,151,5432,9815,1987,639
1677519913,151,5439,9814,1987,639
1677519914,151,5439,9812,1987,639
1677519915,151,5440,9814,1987,639
1677519916,151,5430,9814,1986,639
1677519917,151,5436,9815,1985,639
1677519918,151,5431,9815,1985,639
1677519919,151,5429,9815,1984,639
1677519920,151,5433,9814,1983,639
1677519921,150,5433,9814,1982,639
1677519922,150,5430,9813,1981,639
1677519923,149,5429,9813,1981,639
1677519924,149,5427,9816,1979,639
1677519925,149,5429,9814,1979,639
1677519926,146,5430,9814,1978,639
1677519927,112,5432,9813,1977,639
1677519928,65,5445,9815,1976,639
1677519928,58,5428,9814,1975,639
1677519929,56,5428,9814,1974,639
1677519930,74,5425,9813,1973,639
1677519931,85,5425,9815,1973,639
1677519932,85,5429,9814,1971,639
1677519933,87,5426,9814,1970,639
1677519934,97,5428,9813,1970,639
1677519935,97,5422,9814,1969,639
1677519936,97,5423,9812,1968,639
1677519937,97,5420,9815,1967,639
1677519938,96,5427,9813,1966,639
1677519939,96,5423,9815,1965,639
1677519940,96,5423,9815,1964,639
1677519941,97,5420,9814,1962,639
1677519942,96,5421,9815,1962,639
1677519943,96,5425,9814,1961,639
1677519944,97,5429,9813,1960,639
1677519945,96,5421,9814,1959,639
1677519946,95,5421,9813,1958,639
1677519947,95,5414,9815,1957,639
1677519948,96,5420,9813,1956,639
1677519949,96,5422,9815,1954,639
1677519950,96,5416,9814,1954,639
1677519950,96,5425,9813,1953,639
1677519951,95,5426,9814,1952,639
1677519952,95,5417,9815,1951,639
1677519953,96,5422,9814,1950,639
1677519954,96,5420,9814,1949,639
1677519955,95,5426,9814,1949,639
1677519956,96,5421,9813,1948,639
1677519957,96,5428,9815,1946,639
1677519958,96,5423,9815,1945,639
1677519959,95,5418,9813,1945,639
1677519960,95,5419,9814,1944,639
1677519961,96,5430,9814,1943,639
1677519962,95,5427,9815,1942,639
1677519963,96,5432,9814,1941,639
1677519964,96,5429,9815,1941,639
1677519965,95,5438,9813,1940,639
1677519966,95,5434,9814,1939,639
1677519967,95,5432,9815,1937,639
1677519968,94,5442,9814,1937,639
1677519969,95,5438,9814,1936,639
1677519970,95,5437,9814,1935,639
1677519971,95,5446,9816,1935,639
1677519971,96,5448,9814,1934,639
1677519972,95,5450,9812,1933,639
1677519973,95,5444,9814,1932,639
1677519974,94,5447,9814,1931,639
1677519975,94,5448,9815,1931,639
1677519976,95,5456,9814,1929,639
1677519977,95,5450,9813,1929,639
1677519978,94,5465,9815,1928,639
1677519979,95,5468,9815,1927,639
1677519980,95,5475,9813,1927,639
1677519981,95,5485,9813,1926,639
1677519982,95,5491,9813,1925,639
1677519983,94,5499,9815,1924,639
1677519984,94,5510,9813,1924,639
1677519985,94,5521,9814,1923,639
1677519986,93,5528,9814,1921,639
1677519987,94,5534,9813,1920,639
1677519988,94,5547,9814,1920,639
1677519989,94,5560,9813,1920,639
1677519990,94,5565,9815,1919,639
1677519991,95,5572,9813,1918,639
1677519992,94,5583,9814,1918,639
1677519993,94,5585,9814,1917,639
1677519993,94,5593,9814,1916,639
1677519994,94,5602,9815,1915,639
1677519995,94,5609,9815,1914,639
1677519996,94,5629,9815,1914,639
1677519997,94,5637,9811,1912,639
1677519998,94,5640,9812,1912,639
1677519999,93,5649,9813,1912,639
1677520000,94,5658,9815,1911,639
1677520001,91,5670,9813,1910,639
1677520002,91,5683,9814,1910,639
1677520003,85,5685,9813,1909,639
1677520004,83,5691,9815,1908,639
1677520005,84,5697,9815,1908,639
1677520006,83,5706,9813,1907,639
1677520007,81,5715,9814,1907,639
1677520008,80,5724,9813,1906,639
1677520009,79,5731,9815,1906,639
1677520010,79,5741,9814,1904,639
1677520011,91,5748,9816,1904,639
1677520012,94,5751,9815,1904,639
1677520013,93,5769,9813,1903,639
1677520014,91,5777,9812,1902,639
1677520015,91,5791,9816,1902,639
1677520015,92,5746,9815,1901,639
1677520016,93,5753,9812,1901,639
1677520017,94,5750,9814,1900,639
1677520018,93,5760,9815,1900,639
1677520019,93,5758,9814,1899,639
1677520020,93,5763,9814,1898,639
1677520021,93,5772,9813,1898,639
1677520022,93,5784,9813,1896,639
1677520023,93,5788,9813,1896,639
1677520024,93,5804,9815,1895,639
1677520025,92,5815,9815,1895,639
1677520026,94,5823,9815,1895,639
1677520027,94,5828,9815,1895,639
1677520028,92,5836,9814,1894,639
1677520029,93,5843,9814,1894,639
1677520030,92,5851,9813,1893,639
1677520031,93,5857,9812,1893,639
1677520032,93,5866,9814,1892,639
1677520033,93,5875,9813,1892,639
1677520034,94,5882,9813,1891,639
1677520035,88,5891,9812,1891,639
1677520036,86,5893,9815,1890,639
1677520037,79,5900,9813,1890,639
1677520037,77,5915,9813,1889,639
1677520038,67,5921,9813,1889,639
1677520039,60,5932,9815,1889,639
1677520040,55,5941,9815,1887,639
1677520041,45,5940,9815,1887,639
1677520042,49,5960,9813,1887,639
1677520043,69,5966,9814,1887,639
1677520044,72,5974,9815,1887,639
1677520045,69,5989,9815,1886,639
1677520046,68,5994,9815,1886,639
1677520047,68,6009,9814,1885,639
1677520048,69,6012,9814,1885,639
1677520049,68,6012,9815,1884,639
1677520050,69,6022,9813,1884,639
1677520051,70,6027,9814,1884,639
1677520052,70,6020,9815,1883,639
1677520053,70,6037,9816,1883,639
1677520054,70,6040,9813,1882,639
1677520055,70,6045,9815,1882,639
1677520056,71,6050,9814,1882,639
1677520057,70,6067,9814,1881,639
1677520058,70,6065,9813,1881,639
1677520058,70,6068,9813,1879,639
1677520059,71,6081,9814,1879,639
1677520060,70,6090,9814,1879,639
1677520061,71,6095,9814,1879,639
1677520062,71,6103,9815,1879,639
1677520063,71,6111,9813,1879,639
1677520064,71,6114,9815,1878,639
1677520065,71,6130,9813,1878,639
1677520066,71,6136,9812,1878,639
1677520067,71,6141,9812,1878,639
1677520068,70,6152,9815,1877,639
1677520069,71,6160,9813,1877,639
1677520070,70,6167,9814,1876,639
1677520071,70,6177,9814,1876,639
1677520072,70,6186,9815,1876,639
1677520073,70,6195,9813,1876,639
1677520074,71,6201,9813,1875,639
1677520075,70,6212,9815,1875,639
1677520076,68,6215,9812,1875,639
1677520077,60,6220,9816,1874,639
1677520078,55,6233,9814,1875,639
1677520079,55,6262,9812,1874,639
1677520080,55,6266,9814,1874,639
1677520081,58,6278,9812,1873,639
1677520081,66,6289,9812,1873,639
1677520082,71,6295,9814,1873,639
1677520083,70,6303,9814,1873,639
1677520084,71,6305,9813,1871,639
1677520085,71,6311,9812,1871,639
1677520086,71,6307,9813,1871,639
1677520087,71,6321,9815,1870,639
1677520088,71,6331,9815,1870,639
1677520089,70,6340,9813,1870,639
1677520090,71,6344,9812,1870,639
1677520091,70,6355,9812,1870,639
1677520092,70,6356,9814,1870,639
1677520093,71,6355,9814,1870,639
1677520094,71,6365,9816,1870,639
1677520095,70,6370,9815,1869,639
1677520096,70,6373,9816,1870,639
1677520097,70,6382,9815,1869,639
1677520098,70,6384,9812,1869,639
1677520099,70,6392,9815,1869,639
1677520100,70,6395,9815,1869,639
1677520101,71,6395,9813,1868,639
1677520102,70,6405,9812,1868,639
1677520103,70,6409,9814,1868,639
1677520103,70,6409,9813,1868,639
1677520104,70,6412,9813,1868,639
1677520105,70,6415,9814,1868,639
1677520106,70,6424,9813,1867,639
1677520107,70,6417,9815,1867,639
1677520108,71,6424,9813,1867,639
1677520109,71,6427,9813,1867,639
1677520110,70,6418,9814,1867,639
1677520111,70,6423,9813,1867,639
1677520112,69,6432,9814,1866,639
1677520113,68,6433,9814,1866,639
1677520114,59,6442,9813,1866,639
1677520115,48,6441,9813,1866,639
1677520116,52,6458,9814,1866,639
1677520117,50,6459,9813,1865,639
1677520118,49,6467,9814,1865,639
1677520119,61,6471,9815,1865,639
1677520120,63,6480,9813,1865,639
1677520121,65,6484,9812,1865,639
1677520122,65,6488,9813,1865,639
1677520123,65,6492,9812,1865,639
1677520124,66,6489,9812,1864,639
1677520124,66,6497,9813,1864,639
1677520125,63,6496,9813,1864,639
1677520126,63,6489,9813,1864,639
1677520127,64,6498,9815,1864,639
1677520128,65,6507,9813,1864,639
1677520129,65,6507,9815,1864,639
1677520130,66,6514,9815,1864,639
1677520131,65,6520,9812,1862,639
1677520132,65,6515,9813,1862,639
1677520133,66,6515,9814,1862,639
1677520134,65,6518,9813,1862,639
1677520135,65,6524,9813,1862,639
1677520136,65,6530,9813,1862,639
1677520137,63,6536,9814,1862,639
1677520138,66,6537,9812,1862,639
1677520139,64,6532,9814,1862,639
1677520140,65,6534,9813,1862,639
1677520141,65,6530,9815,1862,639
1677520142,63,6538,9813,1862,639
1677520143,65,6530,9815,1862,639
1677520144,65,6533,9813,1862,639
1677520145,64,6534,9815,1862,639
1677520146,65,6546,9812,1862,639
1677520146,65,6551,9812,1861,639
1677520147,65,6555,9813,1861,639
1677520148,56,6559,9815,1861,639
1677520149,46,6558,9815,1861,639
1677520150,50,6558,9812,1861,639
1677520151,47,6559,9814,1861,639
1677520152,49,6563,9814,1861,639
1677520153,61,6568,9815,1861,639
1677520154,61,6572,9814,1861,639
1677520155,63,6557,9812,1861,639
1677520156,63,6562,9813,1861,639
1677520157,63,6568,9813,1861,639
1677520158,63,6566,9814,1861,639
1677520159,62,6564,9812,1861,639
1677520160,63,6556,9816,1861,639
1677520161,63,6468,9812,1861,639
1677520162,63,6376,9812,1861,639
1677520163,63,6279,9814,1861,639
1677520164,62,6271,9814,1861,639
1677520165,63,6261,9812,1861,639
1677520166,63,6255,9813,1860,639
1677520167,63,6271,9813,1861,639
1677520168,63,6277,9815,1861,639
1677520168,62,6287,9815,1861,639
1677520169,62,6298,9812,1861,639
1677520170,63,6303,9814,1860,639
1677520171,63,6312,9814,1861,639
1677520172,63,6326,9812,1860,639
1677520173,61,6339,9813,1860,639
1677520174,61,6352,9813,1860,639
1677520175,62,6370,9814,1860,639
1677520176,62,6384,9814,1860,639
1677520177,63,6391,9812,1860,639
1677520178,63,6402,9813,1860,639
1677520179,63,6417,9813,1860,639
1677520180,62,6429,9813,1860,639
1677520181,63,6446,9813,1860,639
1677520182,63,6463,9813,1860,639
1677520183,63,6471,9814,1860,639
1677520184,63,6479,9813,1860,639
1677520185,63,6481,9812,1859,639
1677520186,64,6490,9814,1860,639
1677520187,61,6500,9815,1860,639
1677520188,50,6514,9812,1860,639
1677520189,44,6526,9812,1860,639
1677520189,44,6524,9814,1860,639
1677520190,44,6547,9812,1860,639
1677520191,40,6532,9814,1860,639
1677520192,45,6491,9815,1860,639
1677520193,67,6498,9813,1859,639
1677520194,68,6499,9813,1859,639
1677520195,68,6502,9813,1860,639
1677520196,68,6491,9814,1859,639
1677520197,68,6504,9814,1859,639
1677520198,68,6500,9815,1859,639
1677520199,68,6516,9813,1859,639
1677520200,67,6518,9812,1859,639
1677520201,68,6524,9813,1859,639
1677520202,68,6529,9812,1859,639
1677520203,68,6527,9812,1859,639
1677520204,68,6533,9812,1859,639
1677520205,68,6534,9813,1859,639
1677520206,68,6537,9812,1859,639
1677520207,67,6537,9815,1859,639
1677520208,68,6548,9812,1859,639
1677520209,66,6561,9813,1859,639
1677520210,67,6548,9814,1859,639
1677520211,67,6561,9813,1859,639
1677520211,66,6566,9814,1859,639
1677520212,66,6568,9812,1859,639
1677520213,66,6563,9813,1859,639
1677520214,66,6567,9812,1859,639
1677520215,66,6571,9814,1859,639
1677520216,66,6569,9813,1859,639
1677520217,66,6576,9813,1859,639
1677520218,65,6573,9813,1859,639
1677520219,66,6563,9813,1859,639
1677520220,66,6569,9812,1859,639
1677520221,66,6567,9814,1859,639
1677520222,66,6572,9812,1859,639
1677520223,67,6578,9811,1859,639
1677520224,66,6569,9813,1859,639
1677520225,66,6580,9812,1859,639
1677520226,66,6571,9812,1859,639
1677520227,66,6571,9813,1859,639
1677520228,65,6579,9813,1859,639
1677520229,65,6580,9811,1859,639
1677520230,45,6587,9813,1859,639
1677520231,41,6583,9814,1859,639
1677520232,42,6645,9813,1859,639
1677520233,46,6656,9815,1859,639
1677520233,46,6594,9813,1859,639
1677520234,49,6567,9813,1859,639
1677520235,49,6539,9812,1859,639
1677520236,66,6546,9813,1859,639
1677520237,68,6541,9812,1859,639
1677520238,68,6534,9813,1859,639
1677520239,69,6534,9814,1859,639
1677520240,68,6539,9813,1859,639
1677520241,69,6539,9815,1860,639
1677520242,68,6538,9814,1860,639
1677520243,68,6530,9814,1859,639
1677520244,67,6531,9813,1859,639
1677520245,68,6523,9812,1860,639
1677520246,67,6525,9812,1860,639
1677520247,67,6524,9812,1860,639
1677520248,68,6523,9812,1860,639
1677520249,68,6526,9814,1860,639
1677520250,67,6527,9814,1860,639
1677520251,68,6531,9811,1860,639
1677520252,68,6534,9815,1860,639
1677520253,68,6533,9811,1860,639
1677520254,67,6534,9813,1860,639
1677520255,68,6540,9812,1860,639
1677520255,68,6539,9813,1860,639
1677520256,67,6534,9813,1860,639
1677520257,67,6538,9810,1860,639
1677520258,67,6531,9815,1860,639
1677520259,68,6530,9812,1860,639
1677520260,68,6538,9813,1860,639
1677520261,67,6537,9813,1860,639
1677520262,67,6545,9812,1860,639
1677520263,68,6540,9812,1860,639
1677520264,68,6536,9813,1860,639
1677520265,67,6541,9815,1861,639
1677520266,68,6544,9813,1860,639
1677520267,68,6538,9814,1861,639
1677520268,66,6528,9813,1861,639
1677520269,68,6533,9813,1861,639
1677520270,69,6541,9813,1861,639
1677520271,69,6547,9812,1861,639
1677520272,50,6541,9816,1861,639
1677520273,45,6557,9814,1861,639
1677520274,47,6641,9814,1861,639
1677520275,43,6671,9814,1861,639
1677520276,158,5599,9816,1861,639
1677520276,321,5337,9813,1861,639
1677520277,99,5183,9815,1861,639
1677520278,100,3924,9829,1859,639
1677520279,97,3925,9836,1850,639
1677520280,98,3931,9837,1837,639
1677520281,98,3931,9839,1825,639
1677520282,98,3935,9837,1814,639
1677520283,98,3936,9838,1803,639
1677520284,97,3933,9837,1794,639
1677520285,97,3932,9836,1786,639
1677520286,98,3933,9838,1779,639
1677520287,97,3931,9838,1773,639
1677520288,97,3931,9836,1767,639
1677520289,97,3938,9839,1761,639
1677520290,98,3931,9838,1757,639
1677520291,97,3939,9839,1753,639
1677520292,98,3936,9839,1749,639
1677520293,98,3936,9835,1745,639
1677520294,98,3936,9838,1742,639
1677520295,98,3936,9839,1740,639
1677520296,99,3933,9837,1737,639
1677520297,101,3935,9839,1734,639
1677520298,102,3941,9838,1732,639
1677520298,101,3935,9838,1728,639
1677520299,102,3950,9835,1724,639
1677520300,102,3940,9835,1720,639
1677520301,101,3940,9834,1717,639
1677520302,101,3930,9836,1712,639
1677520303,102,3937,9836,1710,639
1677520304,102,3940,9835,1706,639
1677520305,101,3939,9835,1703,639
1677520306,116,3968,9825,1700,639
1677520307,390,11781,9810,1695,639
1677520308,196,11653,9811,1691,639
1677520309,15,13466,9813,1692,639
1677520310,38,12730,9812,1696,639
1677520311,77,12808,9813,1702,639
1677520312,125,12897,9814,1707,639
1677520313,126,13033,9813,1711,639
1677520314,126,13239,9813,1714,639
1677520315,126,13479,9813,1718,639
1677520316,126,13726,9813,1720,639
1677520317,126,14030,9812,1723,639
1677520318,125,14353,9811,1726,639
1677520319,125,14611,9814,1728,639
1677520320,126,14813,9815,1729,639
1677520320,126,15021,9813,1732,639
1677520321,125,15204,9811,1733,639
1677520322,126,15289,9813,1735,639
1677520323,126,15367,9812,1736,639
1677520324,125,15443,9810,1737,639
1677520325,125,15594,9814,1737,639
1677520326,124,15773,9812,1739,639
1677520327,123,15947,9813,1740,639
1677520328,124,16097,9813,1741,639
1677520329,124,16180,9811,1741,639
1677520330,124,16202,9814,1742,639
1677520331,121,16194,9814,1743,639
1677520332,123,16120,9811,1743,639
1677520333,125,16026,9814,1744,639
1677520334,126,15972,9811,1744,639
1677520335,125,15882,9810,1744,639
1677520336,125,15893,9815,1745,639
1677520337,125,15936,9814,1745,639
1677520338,125,15958,9812,1745,639
1677520339,125,15953,9811,1745,639
1677520340,126,15888,9813,1745,639
1677520341,126,15810,9813,1745,639
1677520342,126,15801,9812,1745,639
1677520342,123,15854,9813,1745,639
1677520343,121,15927,9813,1745,639
1677520344,119,15936,9813,1745,639
1677520345,52,15798,9815,1745,639
1677520346,34,15041,9813,1745,639
1677520347,28,14753,9813,1745,639
1677520348,68,14684,9814,1745,639
1677520349,69,14741,9813,1745,639
1677520350,77,14903,9813,1745,639
1677520351,79,15048,9814,1745,639
1677520352,78,15317,9813,1745,639
1677520353,78,15550,9812,1745,639
1677520354,78,15766,9814,1745,639
1677520355,78,15994,9813,1745,639
1677520356,79,16207,9815,1744,639
1677520357,78,16381,9811,1744,639
1677520358,77,16534,9814,1744,639
1677520359,79,16677,9812,1744,639
1677520360,78,16825,9813,1744,639
1677520361,78,16975,9812,1743,639
1677520362,78,17121,9812,1743,639
1677520363,78,17262,9813,1743,639
1677520363,78,17413,9813,1743,639
1677520364,77,17566,9813,1743,639
1677520365,77,17701,9811,1742,639
1677520366,78,17843,9812,1742,639
1677520367,76,17979,9812,1742,639
1677520368,77,18096,9813,1742,639
1677520369,77,18218,9815,1741,639
1677520370,77,18326,9812,1741,639
1677520371,77,18414,9810,1741,639
1677520372,77,18514,9812,1741,639
1677520373,76,18636,9813,1740,639
1677520374,76,18749,9812,1740,639
1677520375,76,18850,9814,1740,639
1677520376,77,18951,9812,1739,639
1677520377,76,19059,9812,1739,639
1677520378,77,19139,9813,1739,639
1677520379,76,19226,9814,1739,639
1677520380,76,19305,9813,1739,639
1677520381,76,19378,9811,1737,639
1677520382,76,19451,9813,1737,639
1677520383,76,19533,9812,1737,639
1677520384,76,19616,9814,1737,639
1677520385,76,19681,9813,1737,639
1677520385,76,19748,9811,1737,639
1677520386,75,19809,9814,1737,639
1677520387,77,19881,9811,1736,639
1677520388,76,19964,9812,1736,639
1677520389,76,20017,9814,1736,639
1677520390,76,20082,9813,1736,639
1677520391,75,20152,9813,1736,639
1677520392,76,20223,9812,1735,639
1677520393,76,20280,9814,1735,639
1677520394,76,20333,9813,1735,639
1677520395,76,20404,9812,1735,639
1677520396,75,20486,9811,1734,639
1677520397,76,20538,9811,1734,639
1677520398,75,20607,9812,1734,639
1677520399,75,20658,9814,1734,639
1677520400,76,20728,9813,1734,639
1677520401,75,20776,9812,1733,639
1677520402,75,20847,9812,1733,639
1677520403,75,20902,9814,1733,639
1677520404,76,20964,9811,1733,639
1677520405,75,21025,9813,1733,639
1677520406,75,21080,9814,1732,639
1677520407,75,21138,9814,1732,639
1677520407,76,21204,9814,1732,639
1677520408,75,21274,9813,1732,639
1677520409,76,21337,9812,1732,639
1677520410,75,21402,9812,1732,639
1677520411,74,21436,9813,1731,639
1677520412,75,21504,9812,1731,639
1677520413,76,21553,9813,1731,639
1677520414,69,21583,9812,1731,639
1677520415,66,21615,9814,1731,639
1677520416,66,21667,9813,1731,639
1677520417,65,21719,9813,1729,639
1677520418,65,21758,9813,1729,639
1677520419,68,21807,9812,1729,639
1677520420,68,21863,9813,1729,639
1677520421,69,21923,9813,1729,639
1677520422,68,21984,9812,1729,639
1677520423,68,22039,9817,1729,639
1677520424,69,22102,9812,1729,639
1677520425,71,22144,9814,1729,639
1677520426,68,22203,9811,1729,639
1677520427,72,22252,9813,1729,639
1677520428,75,22316,9811,1729,639
1677520429,73,22376,9814,1729,639
1677520429,74,22445,9812,1729,639
1677520430,74,22479,9813,1729,639
1677520431,74,22515,9812,1728,639
1677520432,74,22581,9813,1729,639
1677520433,74,22605,9814,1728,639
1677520434,75,22654,9810,1728,639
1677520435,75,22707,9814,1728,639
1677520436,75,22759,9813,1728,639
1677520437,74,22787,9812,1728,639
1677520438,73,22845,9811,1728,639
1677520439,74,22900,9812,1728,639
1677520440,73,22971,9812,1728,639
1677520441,74,23000,9812,1728,639
1677520442,73,23051,9812,1728,639
1677520443,74,23114,9812,1728,639
1677520444,72,23145,9812,1728,639
1677520445,74,23126,9813,1728,639
1677520446,74,22614,9812,1728,639
1677520447,75,21158,9812,1728,639
1677520448,76,20815,9811,1727,639
1677520449,75,20688,9811,1727,639
1677520450,75,20712,9811,1727,639
1677520450,75,20788,9814,1727,639
1677520451,75,20870,9812,1727,639
1677520452,75,20966,9813,1727,639
1677520453,75,21085,9812,1727,639
1677520454,75,21214,9811,1727,639
1677520455,75,21340,9813,1727,639
1677520456,75,21433,9811,1727,639
1677520457,75,21523,9812,1727,639
1677520458,75,21642,9810,1727,639
1677520459,75,21747,9814,1727,639
1677520460,75,21821,9813,1727,639
1677520461,75,21930,9813,1727,639
1677520462,75,22036,9813,1727,639
1677520463,75,22135,9812,1727,639
1677520464,75,22221,9812,1727,639
1677520465,75,22322,9812,1727,639
1677520466,75,22396,9812,1727,639
1677520467,75,22476,9813,1727,639
1677520468,67,22542,9812,1727,639
1677520469,68,22596,9812,1727,639
1677520470,62,22659,9811,1727,639
1677520471,60,22703,9811,1727,639
1677520472,58,22738,9811,1727,639
1677520472,58,22762,9812,1727,639
1677520473,47,22777,9813,1727,639
1677520474,46,22806,9812,1727,639
1677520475,53,22829,9812,1727,639
1677520476,53,22871,9810,1727,639
1677520477,50,22922,9813,1727,639
1677520478,49,22956,9811,1727,639
1677520479,50,23002,9810,1727,639
1677520480,49,23056,9812,1727,639
1677520481,49,23097,9812,1727,639
