if found, contact efe@unc.edu
Running: C:\Users\Ted\Documents\GitHub\OpenOBS\sensor_firmware\sensor_firmware.ino
OpenOBS SN:25

time,R0,Rv,gain,temp
946684833,11925,0,1,
946684833,11796,0,1,
946684833,11974,0,1,
946684833,11997,0,1,
946684833,12023,0,1,
946684833,12050,0,1,
946684833,12074,0,1,
946684833,12098,0,1,
946684833,12118,0,1,
946684833,12132,0,1,
946684833,12141,0,1,
946684833,12143,0,1,
946684833,12140,0,1,
946684833,12133,0,1,
946684833,12120,0,1,
946684833,12104,0,1,
946684833,12082,0,1,
946684833,12060,0,1,
946684833,12036,0,1,
946684833,12018,0,1,
946684833,12008,0,1,
946684833,12003,0,1,
946684833,12005,0,1,
946684833,12012,0,1,
946684833,12019,0,1,
946684833,12028,0,1,
946684833,12030,0,1,
946684833,12033,0,1,
946684833,12034,0,1,
946684833,12035,0,1,
946684833,12040,0,1,
946684833,12039,0,1,
946684833,12040,0,1,
946684833,12036,0,1,
946684833,12032,0,1,
946684833,12027,0,1,
946684833,12019,0,1,
946684833,12011,0,1,
946684833,12001,0,1,
946684833,11984,0,1,
946684833,11959,0,1,
946684833,11930,0,1,
946684833,11891,0,1,
946684833,11854,0,1,
946684833,11818,0,1,
946684833,11785,0,1,
946684833,11714,0,1,
946684833,11717,0,1,
946684833,11599,0,1,
946684833,11703,0,1,
946684833,11698,0,1,
946684833,11712,0,1,
946684833,11723,0,1,
946684833,11735,0,1,
946684833,11747,0,1,
946684833,11760,0,1,
946684833,11777,0,1,
946684833,11799,0,1,
946684833,11823,0,1,
946684833,11845,0,1,
946684833,11867,0,1,
946684833,11881,0,1,
946684833,11890,0,1,
946684833,11900,0,1,
946684833,11901,0,1,
946684833,11906,0,1,
946684833,11911,0,1,
946684833,11916,0,1,
946684833,11922,0,1,
946684833,11927,0,1,
946684833,11927,0,1,
946684833,11852,0,1,
946684833,11909,0,1,
946684833,11908,0,1,
946684833,11909,0,1,
946684833,11915,0,1,
946684833,11933,0,1,
946684833,11951,0,1,
946684833,11975,0,1,
946684833,11999,0,1,
946684833,12022,0,1,
946684833,12047,0,1,
946684833,12068,0,1,
946684833,12092,0,1,
946684833,12119,0,1,
946684833,12142,0,1,
946684833,12163,0,1,
946684833,12176,0,1,
946684833,12181,0,1,
946684833,12178,0,1,
946684833,12173,0,1,
946684833,12170,0,1,
946684833,12164,0,1,
946684833,12158,0,1,
946684833,12007,0,1,
946684833,12144,0,1,
946684833,12134,0,1,
946684833,12128,0,1,
946684833,12120,0,1,
946684833,12122,0,1,
946684833,12124,0,1,
946684833,12127,0,1,
946684833,12137,0,1,
946684833,12144,0,1,
946684833,12148,0,1,
946684833,12157,0,1,
946684833,12164,0,1,
946684833,12169,0,1,
946684833,12173,0,1,
946684833,12178,0,1,
946684833,12188,0,1,
946684833,12199,0,1,
946684833,12206,0,1,
946684833,12212,0,1,
946684833,12216,0,1,
946684833,12217,0,1,
946684833,12220,0,1,
946684833,12221,0,1,
946684833,12229,0,1,
946684833,12230,0,1,
946684833,12230,0,1,
946684833,12226,0,1,
946684833,12220,0,1,
946684833,12212,0,1,
946684833,12205,0,1,
946684833,12181,0,1,
946684833,12194,0,1,
946684833,12172,0,1,
946684833,12174,0,1,
946684833,12197,0,1,
946684833,12206,0,1,
946684833,12213,0,1,
946684833,12230,0,1,
946684833,12233,0,1,
946684833,12244,0,1,
946684833,12262,0,1,
946684833,12278,0,1,
946684833,12293,0,1,
946684833,12309,0,1,
946684833,12330,0,1,
946684833,12342,0,1,
946684833,12184,0,1,
946684833,12362,0,1,
946684833,12368,0,1,
946684833,12379,0,1,
946684833,12392,0,1,
946684833,12408,0,1,
946684833,12421,0,1,
946684833,12431,0,1,
946684833,12441,0,1,
946684833,12454,0,1,
946684833,12454,0,1,
946684833,12471,0,1,
946684833,12484,0,1,
946684833,12496,0,1,
946684833,12509,0,1,
946684833,12521,0,1,
946684833,12526,0,1,
946684833,12528,0,1,
946684833,12525,0,1,
946684833,12516,0,1,
946684833,12511,0,1,
946684833,12512,0,1,
946684833,12512,0,1,
946684833,12439,0,1,
946684833,12526,0,1,
946684833,12522,0,1,
946684833,12508,0,1,
946684833,12489,0,1,
946684833,12464,0,1,
946684833,12433,0,1,
946684833,12403,0,1,
946684833,12374,0,1,
946684833,12345,0,1,
946684833,12318,0,1,
946684833,12294,0,1,
946684833,12270,0,1,
946684833,12250,0,1,
946684833,12237,0,1,
946684833,12232,0,1,
946684833,12229,0,1,
946684834,12229,0,1,
946684834,12230,0,1,
946684834,12232,0,1,
946684834,12235,0,1,
946684834,12235,0,1,
946684834,12237,0,1,
946684834,12236,0,1,
946684834,12151,0,1,
946684834,12222,0,1,
946684834,12211,0,1,
946684834,12193,0,1,
946684834,12173,0,1,
946684834,12150,0,1,
946684834,12132,0,1,
946684834,12122,0,1,
946684834,12109,0,1,
946684834,12097,0,1,
946684834,12081,0,1,
946684834,12062,0,1,
946684834,12045,0,1,
946684834,12023,0,1,
946684834,12012,0,1,
946684834,12021,0,1,
946684834,12024,0,1,
946684834,12033,0,1,
946684834,12048,0,1,
946684834,12055,0,1,
946684834,12066,0,1,
946684834,12080,0,1,
946684834,12087,0,1,
946684834,12097,0,1,
946684834,12106,0,1,
946684834,12107,0,1,
946684834,12103,0,1,
946684834,12097,0,1,
946684834,12087,0,1,
946684834,12075,0,1,
946684834,12065,0,1,
946684834,12054,0,1,
946684834,12051,0,1,
946684834,12046,0,1,
946684834,12038,0,1,
946684834,12034,0,1,
946684834,12031,0,1,
946684834,12029,0,1,
946684834,12034,0,1,
946684834,12033,0,1,
946684834,12034,0,1,
946684834,12038,0,1,
946684834,12040,0,1,
946684834,12045,0,1,
946684834,12050,0,1,
946684834,12056,0,1,
946684834,11894,0,1,
946684834,12072,0,1,
946684834,12078,0,1,
946684834,12083,0,1,
946684834,12088,0,1,
946684834,12095,0,1,
946684834,12103,0,1,
946684834,12108,0,1,
946684834,12113,0,1,
946684834,12121,0,1,
946684834,12130,0,1,
946684834,12137,0,1,
946684834,12141,0,1,
946684834,12149,0,1,
946684834,12157,0,1,
946684834,12166,0,1,
946684834,12175,0,1,
946684834,12186,0,1,
946684834,12193,0,1,
946684834,12203,0,1,
946684834,12213,0,1,
946684834,12224,0,1,
946684834,12238,0,1,
946684834,12166,0,1,
946684834,12252,0,1,
946684834,12256,0,1,
946684834,12258,0,1,
946684834,12259,0,1,
946684834,12261,0,1,
946684834,12259,0,1,
946684834,12258,0,1,
946684834,12253,0,1,
946684834,12250,0,1,
946684834,12246,0,1,
946684834,12242,0,1,
946684834,12237,0,1,
946684834,12234,0,1,
946684834,12234,0,1,
946684834,12231,0,1,
946684834,12181,0,1,
946684834,12216,0,1,
946684834,12215,0,1,
946684834,12220,0,1,
946684834,12240,0,1,
946684834,12262,0,1,
946684834,12273,0,1,
946684834,12289,0,1,
946684834,12209,0,1,
946684834,12297,0,1,
946684834,12301,0,1,
946684834,12298,0,1,
946684834,12293,0,1,
946684834,12292,0,1,
946684834,12292,0,1,
946684834,12293,0,1,
946684834,12288,0,1,
946684834,12286,0,1,
946684834,12284,0,1,
946684834,12286,0,1,
946684834,12296,0,1,
946684834,12307,0,1,
946684834,12319,0,1,
946684834,12328,0,1,
946684834,12326,0,1,
946684834,12317,0,1,
946684834,12299,0,1,
946684834,12275,0,1,
946684834,12254,0,1,
946684834,12227,0,1,
946684834,12203,0,1,
946684834,12177,0,1,
946684834,12167,0,1,
946684834,12153,0,1,
946684834,12148,0,1,
946684834,12149,0,1,
946684834,12160,0,1,
946684834,12177,0,1,
946684834,12207,0,1,
946684834,12235,0,1,
946684834,12271,0,1,
946684834,12303,0,1,
946684834,12337,0,1,
946684834,12374,0,1,
946684834,12379,0,1,
946684834,12413,0,1,
946684834,12412,0,1,
946684834,12389,0,1,
946684834,12363,0,1,
946684834,12319,0,1,
946684834,12268,0,1,
946684834,12220,0,1,
946684834,12168,0,1,
946684834,12122,0,1,
946684834,11911,0,1,
946684834,12063,0,1,
946684834,12052,0,1,
946684834,12048,0,1,
946684834,12041,0,1,
946684834,12036,0,1,
946684834,12037,0,1,
946684834,12047,0,1,
946684834,12063,0,1,
946684834,12087,0,1,
946684834,12116,0,1,
946684834,12150,0,1,
946684834,12181,0,1,
946684834,12204,0,1,
946684834,12222,0,1,
946684834,12233,0,1,
946684834,12237,0,1,
946684834,12243,0,1,
946684834,12245,0,1,
946684834,12241,0,1,
946684834,12229,0,1,
946684834,12210,0,1,
946684834,12191,0,1,
946684834,12085,0,1,
946684834,12147,0,1,
946684834,12128,0,1,
946684834,12112,0,1,
946684834,12099,0,1,
946684834,12088,0,1,
946684834,12083,0,1,
946684834,12089,0,1,
946684834,12078,0,1,
946684834,12081,0,1,
946684834,12102,0,1,
946684834,12116,0,1,
946684834,12135,0,1,
946684834,12155,0,1,
946684834,12164,0,1,
946684834,12167,0,1,
946684834,12167,0,1,
946684835,12157,0,1,
946684835,12150,0,1,
946684835,12144,0,1,
946684835,12138,0,1,
946684835,12133,0,1,
946684835,12123,0,1,
946684835,12109,0,1,
946684835,11991,0,1,
946684835,12078,0,1,
946684835,12068,0,1,
946684835,12064,0,1,
946684835,12061,0,1,
946684835,12061,0,1,
946684835,12064,0,1,
946684835,12065,0,1,
946684835,12071,0,1,
946684835,12078,0,1,
946684835,12086,0,1,
946684835,12098,0,1,
946684835,12108,0,1,
946684835,12123,0,1,
946684835,12136,0,1,
946684835,12149,0,1,
946684835,12154,0,1,
946684835,12157,0,1,
946684835,12165,0,1,
946684835,12174,0,1,
946684835,12182,0,1,
946684835,12188,0,1,
946684835,12196,0,1,
946684835,12145,0,1,
946684835,12207,0,1,
946684835,12209,0,1,
946684835,12212,0,1,
946684835,12180,0,1,
946684835,12204,0,1,
946684835,12211,0,1,
946684835,12222,0,1,
946684835,12233,0,1,
946684835,12252,0,1,
946684835,12262,0,1,
946684835,12271,0,1,
946684835,12276,0,1,
946684835,12280,0,1,
946684835,12285,0,1,
946684835,12288,0,1,
946684835,12288,0,1,
946684835,12281,0,1,
946684835,12266,0,1,
946684835,12244,0,1,
946684835,12218,0,1,
946684835,12193,0,1,
946684835,12167,0,1,
946684835,11970,0,1,
946684835,12123,0,1,
946684835,12101,0,1,
946684835,12078,0,1,
946684835,12053,0,1,
946684835,12025,0,1,
946684835,11997,0,1,
946684835,11970,0,1,
946684835,11943,0,1,
946684835,11911,0,1,
946684835,11878,0,1,
946684835,11845,0,1,
946684835,11809,0,1,
946684835,11778,0,1,
946684835,11751,0,1,
946684835,11728,0,1,
946684835,11715,0,1,
946684835,11714,0,1,
946684835,11678,0,1,
946684835,11679,0,1,
946684835,11684,0,1,
946684835,11724,0,1,
946684835,11749,0,1,
946684835,11789,0,1,
946684835,11840,0,1,
946684835,11864,0,1,
946684835,11902,0,1,
946684835,11938,0,1,
946684835,11962,0,1,
946684835,11989,0,1,
946684835,12015,0,1,
946684835,12037,0,1,
946684835,12043,0,1,
946684835,12047,0,1,
946684835,12037,0,1,
946684835,12027,0,1,
946684835,12012,0,1,
946684835,11998,0,1,
946684835,11985,0,1,
946684835,11967,0,1,
946684835,11941,0,1,
946684835,11915,0,1,
946684835,11880,0,1,
946684835,11850,0,1,
946684835,11832,0,1,
946684835,11815,0,1,
946684835,11805,0,1,
946684835,11697,0,1,
946684835,11800,0,1,
946684835,11804,0,1,
946684835,11815,0,1,
946684835,11825,0,1,
946684835,11836,0,1,
946684835,11854,0,1,
946684835,11876,0,1,
946684835,11902,0,1,
946684835,11930,0,1,
946684835,11957,0,1,
946684835,11982,0,1,
946684835,12002,0,1,
946684835,12020,0,1,
946684835,12038,0,1,
946684835,12061,0,1,
946684835,12072,0,1,
946684835,12085,0,1,
946684835,12102,0,1,
946684835,12111,0,1,
946684835,12116,0,1,
946684835,12119,0,1,
946684835,12115,0,1,
946684835,12048,0,1,
946684835,12098,0,1,
946684835,12087,0,1,
946684835,12080,0,1,
946684835,12074,0,1,
946684835,12064,0,1,
946684835,12053,0,1,
946684835,12041,0,1,
946684835,12028,0,1,
946684835,12023,0,1,
946684835,12019,0,1,
946684835,12024,0,1,
946684835,12026,0,1,
946684835,12032,0,1,
946684835,12040,0,1,
946684835,12047,0,1,
946684835,12057,0,1,
946684835,12070,0,1,
946684835,12084,0,1,
946684835,12106,0,1,
946684835,12127,0,1,
946684835,12155,0,1,
946684835,12174,0,1,
946684835,12037,0,1,
946684835,12215,0,1,
946684835,12231,0,1,
946684835,12242,0,1,
946684835,12247,0,1,
946684835,12253,0,1,
946684835,12258,0,1,
946684835,12262,0,1,
946684835,12266,0,1,
946684835,12272,0,1,
946684835,12278,0,1,
946684835,12278,0,1,
946684835,12270,0,1,
946684835,12282,0,1,
946684835,12257,0,1,
946684835,12285,0,1,
946684835,12312,0,1,
946684835,12330,0,1,
946684835,12356,0,1,
946684835,12371,0,1,
946684835,12356,0,1,
946684835,12330,0,1,
946684835,12290,0,1,
946684835,12238,0,1,
946684835,12186,0,1,
946684835,12147,0,1,
946684835,12116,0,1,
946684835,12089,0,1,
946684835,12064,0,1,
946684835,12036,0,1,
946684835,12012,0,1,
946684835,11994,0,1,
946684835,11986,0,1,
946684835,11983,0,1,
946684835,11986,0,1,
946684835,11985,0,1,
946684835,11975,0,1,
946684835,11958,0,1,
946684835,11933,0,1,
946684835,11900,0,1,
946684836,11868,0,1,
946684836,11838,0,1,
946684836,11812,0,1,
946684836,11788,0,1,
946684836,11759,0,1,
946684836,11727,0,1,
946684836,11690,0,1,
946684836,11532,0,1,
946684836,11607,0,1,
946684836,11575,0,1,
946684836,11546,0,1,
946684836,11522,0,1,
946684836,11504,0,1,
946684836,11492,0,1,
946684836,11482,0,1,
946684836,11474,0,1,
946684836,11452,0,1,
946684836,11494,0,1,
946684836,11488,0,1,
946684836,11519,0,1,
946684836,11596,0,1,
946684836,11646,0,1,
946684836,11677,0,1,
946684836,11715,0,1,
946684836,11723,0,1,
946684836,11741,0,1,
946684836,11764,0,1,
946684836,11783,0,1,
946684836,11808,0,1,
946684836,11832,0,1,
946684836,11761,0,1,
946684836,11834,0,1,
946684836,11811,0,1,
946684836,11778,0,1,
946684836,11748,0,1,
946684836,11725,0,1,
946684836,11708,0,1,
946684836,11695,0,1,
946684836,11673,0,1,
946684836,11639,0,1,
946684836,11597,0,1,
946684836,11551,0,1,
946684836,11511,0,1,
946684836,11479,0,1,
946684836,11462,0,1,
946684836,11458,0,1,
946684836,11460,0,1,
946684836,11461,0,1,
946684836,11461,0,1,
946684836,11462,0,1,
946684836,11464,0,1,
946684836,11472,0,1,
946684836,11485,0,1,
946684836,11360,0,1,
946684836,11510,0,1,
946684836,11517,0,1,
946684836,11516,0,1,
946684836,11512,0,1,
946684836,71,0,0,
946684836,66,0,0,
946684836,66,0,0,
946684836,66,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,68,0,0,
946684836,66,0,0,
946684836,66,0,0,
946684836,64,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,67,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,64,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,67,0,0,
946684836,67,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,64,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,64,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,64,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,68,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,64,0,0,
946684836,66,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,66,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,63,0,0,
946684836,66,0,0,
946684836,66,0,0,
946684836,64,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,64,0,0,
946684836,64,0,0,
946684836,66,0,0,
946684836,65,0,0,
946684836,65,0,0,
946684836,64,0,0,
946684836,64,0,0,
946684836,64,0,0,
946684836,64,0,0,
946684836,64,0,0,
946684836,64,0,0,
946684836,63,0,0,
946684836,64,0,0,
946684836,64,0,0,
946684836,63,0,0,
946684836,65,0,0,
946684836,64,0,0,
946684836,65,0,0,
946684836,11094,0,1,23.50
946684836,11138,0,1,
946684836,11054,0,1,
946684836,11191,0,1,
946684836,11205,0,1,
946684836,11218,0,1,
946684836,11223,0,1,
946684836,11223,0,1,
946684836,11222,0,1,
946684836,11218,0,1,
946684836,11213,0,1,
946684836,11206,0,1,
946684836,11198,0,1,
946684836,11193,0,1,
946684836,11191,0,1,
946684836,11192,0,1,
946684836,11205,0,1,
946684836,11223,0,1,
946684836,11245,0,1,
946684836,11273,0,1,
946684836,11302,0,1,
946684836,11329,0,1,
946684836,11357,0,1,
946684836,11385,0,1,
946684836,11404,0,1,
946684836,11345,0,1,
946684836,11457,0,1,
946684836,11478,0,1,
946684836,11490,0,1,
946684836,11498,0,1,
946684836,11500,0,1,
946684837,11502,0,1,
946684837,11492,0,1,
946684837,11489,0,1,
946684837,11493,0,1,
946684837,11488,0,1,
946684837,11488,0,1,
946684837,11484,0,1,
946684837,11469,0,1,
946684837,11461,0,1,
946684837,11454,0,1,
946684837,11451,0,1,
946684837,11451,0,1,
946684837,11471,0,1,
946684837,11475,0,1,
946684837,11481,0,1,
946684837,11498,0,1,
946684837,11509,0,1,
946684837,11394,0,1,
946684837,11532,0,1,
946684837,11540,0,1,
946684837,11540,0,1,
946684837,11551,0,1,
946684837,11548,0,1,
946684837,11538,0,1,
946684837,11533,0,1,
946684837,11523,0,1,
946684837,11507,0,1,
946684837,11493,0,1,
946684837,11470,0,1,
946684837,11450,0,1,
946684837,11431,0,1,
946684837,11414,0,1,
946684837,11399,0,1,
946684837,11388,0,1,
946684837,11376,0,1,
946684837,11370,0,1,
946684837,11369,0,1,
946684837,11370,0,1,
946684837,11376,0,1,
946684837,11384,0,1,
946684837,11399,0,1,
946684837,11422,0,1,
946684837,11442,0,1,
946684837,11464,0,1,
946684837,11484,0,1,
946684837,11498,0,1,
946684837,11518,0,1,
946684837,11535,0,1,
946684837,11550,0,1,
946684837,11562,0,1,
946684837,11571,0,1,
946684837,11574,0,1,
946684837,11575,0,1,
946684837,11576,0,1,
946684837,11579,0,1,
946684837,11579,0,1,
946684837,11589,0,1,
946684837,11600,0,1,
946684837,11617,0,1,
946684837,11635,0,1,
946684837,11651,0,1,
946684837,11666,0,1,
946684837,11677,0,1,
946684837,11686,0,1,
946684837,11537,0,1,
946684837,11701,0,1,
946684837,11705,0,1,
946684837,11709,0,1,
946684837,11710,0,1,
946684837,11714,0,1,
946684837,11716,0,1,
946684837,11717,0,1,
946684837,11722,0,1,
946684837,11727,0,1,
946684837,11724,0,1,
946684837,11717,0,1,
946684837,11701,0,1,
946684837,11680,0,1,
946684837,11655,0,1,
946684837,11622,0,1,
946684837,11588,0,1,
946684837,11569,0,1,
946684837,11553,0,1,
946684837,11540,0,1,
946684837,11535,0,1,
946684837,11532,0,1,
946684837,11537,0,1,
946684837,11445,0,1,
946684837,11561,0,1,
946684837,11587,0,1,
946684837,11623,0,1,
946684837,11668,0,1,
946684837,11710,0,1,
946684837,11744,0,1,
946684837,11759,0,1,
946684837,11797,0,1,
946684837,11833,0,1,
946684837,11859,0,1,
946684837,11873,0,1,
946684837,11883,0,1,
946684837,11882,0,1,
946684837,11871,0,1,
946684837,11852,0,1,
946684837,11826,0,1,
946684837,11798,0,1,
946684837,11780,0,1,
946684837,11761,0,1,
946684837,11731,0,1,
946684837,11716,0,1,
946684837,11693,0,1,
946684837,11675,0,1,
946684837,11595,0,1,
946684837,11687,0,1,
946684837,11701,0,1,
946684837,11725,0,1,
946684837,11747,0,1,
946684837,11770,0,1,
946684837,11790,0,1,
946684837,11807,0,1,
946684837,11820,0,1,
946684837,11831,0,1,
946684837,11837,0,1,
946684837,11839,0,1,
946684837,11834,0,1,
946684837,11825,0,1,
946684837,11810,0,1,
946684837,11793,0,1,
946684837,11769,0,1,
946684837,11747,0,1,
946684837,11723,0,1,
946684837,11696,0,1,
946684837,11671,0,1,
946684837,11641,0,1,
946684837,11614,0,1,
946684837,11587,0,1,
946684837,11564,0,1,
946684837,11547,0,1,
946684837,11534,0,1,
946684837,11523,0,1,
946684837,11521,0,1,
946684837,11523,0,1,
946684837,11527,0,1,
946684837,11531,0,1,
946684837,11536,0,1,
946684837,11543,0,1,
946684837,11553,0,1,
946684837,11564,0,1,
946684837,11574,0,1,
946684837,11586,0,1,
946684837,11595,0,1,
946684837,11603,0,1,
946684837,11608,0,1,
946684837,11616,0,1,
946684837,11623,0,1,
946684837,11629,0,1,
946684837,11634,0,1,
946684837,11640,0,1,
946684837,11480,0,1,
946684837,11653,0,1,
946684837,11657,0,1,
946684837,11649,0,1,
946684837,11658,0,1,
946684837,11664,0,1,
946684837,11675,0,1,
946684837,11692,0,1,
946684837,11704,0,1,
946684837,11710,0,1,
946684837,11722,0,1,
946684837,11732,0,1,
946684837,11749,0,1,
946684837,11764,0,1,
946684837,11753,0,1,
946684837,11790,0,1,
946684837,11821,0,1,
946684837,11842,0,1,
946684837,11859,0,1,
946684837,11880,0,1,
946684837,11889,0,1,
946684837,11895,0,1,
946684837,11886,0,1,
946684837,11826,0,1,
946684837,11909,0,1,
946684837,11918,0,1,
946684837,11919,0,1,
946684837,11926,0,1,
946684837,11927,0,1,
946684838,11918,0,1,
946684838,11908,0,1,
946684838,11900,0,1,
946684838,11890,0,1,
946684838,11881,0,1,
946684838,11877,0,1,
946684838,11855,0,1,
946684838,11835,0,1,
946684838,11830,0,1,
946684838,11813,0,1,
946684838,11809,0,1,
946684838,11809,0,1,
946684838,11810,0,1,
946684838,11821,0,1,
946684838,11827,0,1,
946684838,11830,0,1,
946684838,11830,0,1,
946684838,11822,0,1,
946684838,11725,0,1,
946684838,11801,0,1,
946684838,11783,0,1,
946684838,11760,0,1,
946684838,11739,0,1,
946684838,11714,0,1,
946684838,11689,0,1,
946684838,11672,0,1,
946684838,11659,0,1,
946684838,11654,0,1,
946684838,11651,0,1,
946684838,11652,0,1,
946684838,11656,0,1,
946684838,11668,0,1,
946684838,11686,0,1,
946684838,11703,0,1,
946684838,11723,0,1,
946684838,11745,0,1,
946684838,11766,0,1,
946684838,11790,0,1,
946684838,11810,0,1,
946684838,11824,0,1,
946684838,11838,0,1,
946684838,11837,0,1,
946684838,11828,0,1,
946684838,11820,0,1,
946684838,11833,0,1,
946684838,11832,0,1,
946684838,11828,0,1,
946684838,11828,0,1,
946684838,11823,0,1,
946684838,11819,0,1,
946684838,11817,0,1,
946684838,11819,0,1,
946684838,11826,0,1,
946684838,11842,0,1,
946684838,11863,0,1,
946684838,11883,0,1,
946684838,11906,0,1,
946684838,11932,0,1,
946684838,11956,0,1,
946684838,11979,0,1,
946684838,12003,0,1,
946684838,12025,0,1,
946684838,12038,0,1,
946684838,12048,0,1,
946684838,11869,0,1,
946684838,12032,0,1,
946684838,12015,0,1,
946684838,11994,0,1,
946684838,11973,0,1,
946684838,11958,0,1,
946684838,11949,0,1,
946684838,11943,0,1,
946684838,11938,0,1,
946684838,11932,0,1,
946684838,11929,0,1,
946684838,11924,0,1,
946684838,11924,0,1,
946684838,11930,0,1,
946684838,11941,0,1,
946684838,11958,0,1,
946684838,11973,0,1,
946684838,11991,0,1,
946684838,12012,0,1,
946684838,12035,0,1,
946684838,12058,0,1,
946684838,12078,0,1,
946684838,12094,0,1,
946684838,12016,0,1,
946684838,12116,0,1,
946684838,12119,0,1,
946684838,12131,0,1,
946684838,12119,0,1,
946684838,12111,0,1,
946684838,12121,0,1,
946684838,12119,0,1,
946684838,12118,0,1,
946684838,12120,0,1,
946684838,12112,0,1,
946684838,12107,0,1,
946684838,12101,0,1,
946684838,12095,0,1,
946684838,12094,0,1,
946684838,12102,0,1,
946684838,12110,0,1,
946684838,12118,0,1,
946684838,12127,0,1,
946684838,12141,0,1,
946684838,12158,0,1,
946684838,12180,0,1,
946684838,12210,0,1,
946684838,12243,0,1,
946684838,12175,0,1,
946684838,12301,0,1,
946684838,12322,0,1,
946684838,12335,0,1,
946684838,12342,0,1,
946684838,12347,0,1,
946684838,12345,0,1,
946684838,12342,0,1,
946684838,12338,0,1,
946684838,12331,0,1,
946684838,12323,0,1,
946684838,12315,0,1,
946684838,12308,0,1,
946684838,12304,0,1,
946684838,12303,0,1,
946684838,12309,0,1,
946684838,12320,0,1,
946684838,12333,0,1,
946684838,12346,0,1,
946684838,12360,0,1,
946684838,12374,0,1,
946684838,12373,0,1,
946684838,12398,0,1,
946684838,12366,0,1,
946684838,12430,0,1,
946684838,12442,0,1,
946684838,12454,0,1,
946684838,12457,0,1,
946684838,12455,0,1,
946684838,12448,0,1,
946684838,12439,0,1,
946684838,12433,0,1,
946684838,12425,0,1,
946684838,12416,0,1,
946684838,12397,0,1,
946684838,12371,0,1,
946684838,12333,0,1,
946684838,12284,0,1,
946684838,12236,0,1,
946684838,12186,0,1,
946684838,12143,0,1,
946684838,12107,0,1,
946684838,12080,0,1,
946684838,12058,0,1,
946684838,12043,0,1,
946684838,12035,0,1,
946684838,11868,0,1,
946684838,12046,0,1,
946684838,12063,0,1,
946684838,12087,0,1,
946684838,12116,0,1,
946684838,12147,0,1,
946684838,12176,0,1,
946684838,12204,0,1,
946684838,12225,0,1,
946684838,12243,0,1,
946684838,12255,0,1,
946684838,12261,0,1,
946684838,12259,0,1,
946684838,12251,0,1,
946684838,12236,0,1,
946684838,12219,0,1,
946684838,12199,0,1,
946684838,12179,0,1,
946684838,12161,0,1,
946684838,12149,0,1,
946684838,12140,0,1,
946684838,12136,0,1,
946684838,12142,0,1,
946684838,12131,0,1,
946684838,12166,0,1,
946684838,12195,0,1,
946684838,12236,0,1,
946684838,12276,0,1,
946684839,12316,0,1,
946684839,12350,0,1,
946684839,12380,0,1,
946684839,12406,0,1,
946684839,12424,0,1,
946684839,12436,0,1,
946684839,12439,0,1,
946684839,12433,0,1,
946684839,12420,0,1,
946684839,12402,0,1,
946684839,12379,0,1,
946684839,12355,0,1,
946684839,12329,0,1,
946684839,12301,0,1,
946684839,12274,0,1,
946684839,12250,0,1,
946684839,12226,0,1,
946684839,12205,0,1,
946684839,12190,0,1,
946684839,12056,0,1,
946684839,12167,0,1,
946684839,12167,0,1,
946684839,12172,0,1,
946684839,12182,0,1,
946684839,12195,0,1,
946684839,12212,0,1,
946684839,12233,0,1,
946684839,12250,0,1,
946684839,12266,0,1,
946684839,12281,0,1,
946684839,12293,0,1,
946684839,12301,0,1,
946684839,12301,0,1,
946684839,12297,0,1,
946684839,12290,0,1,
946684839,12275,0,1,
946684839,12259,0,1,
946684839,12240,0,1,
946684839,12218,0,1,
946684839,12193,0,1,
946684839,12174,0,1,
946684839,12138,0,1,
946684839,12041,0,1,
946684839,12093,0,1,
946684839,12073,0,1,
946684839,12055,0,1,
946684839,12047,0,1,
946684839,12030,0,1,
946684839,12018,0,1,
946684839,12002,0,1,
946684839,11987,0,1,
946684839,11982,0,1,
946684839,11982,0,1,
946684839,11981,0,1,
